PRN#;G01;;;;;;G02;;;;;;G03;;;;;;G04;;;;;;G05;;;;;;G06;;;;;;G07;;;;;;G08;;;;;;G09;;;;;;G10;;;;;;G11;;;;;;G12;;;;;;G13;;;;;;G14;;;;;;G15;;;;;;G16;;;;;;G17;;;;;;G18;;;;;;G19;;;;;;G20;;;;;;G21;;;;;;G22;;;;;;G23;;;;;;G24;;;;;;G25;;;;;;G26;;;;;;G27;;;;;;G29;;;;;;G30;;;;;;G31;;;;;;G32;;;;;;R01;;;;;;R02;;;;;;R03;;;;;;R04;;;;;;R05;;;;;;R06;;;;;;R07;;;;;;R08;;;;;;R09;;;;;;R10;;;;;;R11;;;;;;R12;;;;;;R13;;;;;;R14;;;;;;R15;;;;;;R16;;;;;;R17;;;;;;R18;;;;;;R19;;;;;;R20;;;;;;R21;;;;;;R22;;;;;;R23;;;;;;R24;;;;;;A(t)S(t);S(t);Wtec(t);Sats;Wtec N-E;Wtec S-E;Wtec S-W;Wtec N-W;Wtec NW-NE;Wtec NE-SE;Wtec SE-SW;Wtec SW-NW;
Time;Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);Lat;Lon;Azimuth;vTec-Trend;A(t);S(t);;;;;;;;;;;;;
2022-06-17 03:46:00;52.68945537800954;92.44737592037664;37.56847723317687; ; ; ;36.36632042357432;74.5092551859555;208.28910014776423; ; ; ;45.6495481143479;88.4560628029734;62.53594503754865; ; ; ;;;;;;;;;;;;;40.67121544516093;78.58273703328958;178.69871002034625; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;35.99443198416132;75.52587996302805;200.74313188086794; ; ; ;46.418951452588495;69.35789370248197;304.2898676565783; ; ; ;;;;;;;40.468801369698454;83.2715847430431;117.72327829025107; ; ; ;;;;;;;;;;;;;43.763339613148794;80.6145132031129;48.807583221200765; ; ; ;;;;;;;43.23577992115732;78.48977643736853;357.8767868012643; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.630634899258716;73.51781575483103;289.3720909957633; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.72443302462001;76.00106417323266;321.86077414906896; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.25666373175589;83.1547997176416;148.55501611086862; ; ; ;;;;;;;49.0548835670222;87.09708690837316;39.1981971586423; ; ; ;43.86326101961539;79.3240911221105;22.23766528991646; ; ; ;41.68136574516618;76.74260018529993;240.05664042174197; ; ; ;31.007312892722762;66.51074313421897;223.8253559636184; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:46:30;52.78547365868362;92.61652518948851;37.55703678020324; ; ; ;36.42467554597557;74.53396270050538;208.3520243411861; ; ; ;45.67607277703461;88.43283941689273;62.3109547382669; ; ; ;;;;;;;;;;;;;40.6890508617558;78.58530045620998;178.62326734955846; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.053762829315296;75.54496536425661;200.7815513407743; ; ; ;46.40020305896222;69.44445143104785;304.3758676455141; ; ; ;;;;;;;40.444743218806096;83.29420274384047;117.88850824511685; ; ; ;;;;;;;;;;;;;43.766714275434595;80.635380823174;49.00790484272853; ; ; ;;;;;;;43.24192777064552;78.50568578704979;358.7464559005924; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.611448531301775;73.5197428861816;289.1020909637629; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.703411321171224;76.01904095442575;321.7877614537929; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.18738406284507;83.18029764262926;148.67400276312952; ; ; ;;;;;;;49.10690841450424;87.20853516254411;39.28935431598205; ; ; ;43.878062586403935;79.33830191400611;22.376490585609098; ; ; ;41.69922522035126;76.75041626459604;240.51747745444973; ; ; ;31.158564674060685;66.58905780377934;223.96788573239394; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:47:00;52.88226004926368;92.78864514243791;37.54640536637956; ; ; ;36.482331587157645;74.55839121546741;208.41545435696656; ; ; ;45.702638064678744;88.40994645803887;62.08597300792495; ; ; ;;;;;;;;;;;;;40.70680090504285;78.58788383212885;178.54590789684588; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.11240654154352;75.56383217811597;200.82038246302642; ; ; ;46.38146153809545;69.53000893615825;304.4614125064549; ; ; ;;;;;;;40.420491951127055;83.31694229814167;118.05305525699325; ; ; ;;;;;;;;;;;;;43.77003811478543;80.6563347540211;49.20762174147432; ; ; ;;;;;;;43.248028475996826;78.52163953321423;359.6052351805625; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.59230042252243;73.52152547573132;288.8313113713314; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.68248478333136;76.03678426907803;321.7123647753835; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.11717299370643;83.20609783921394;148.79219904809793; ; ; ;;;;;;;49.159311971645664;87.32179686957863;39.38111620347015; ; ; ;43.89287134355343;79.35264410315062;22.51507748826482; ; ; ;41.71701296130781;76.75825815671973;240.98429120946835; ; ; ;31.307843166581996;66.6668253919499;224.1110627164554; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:47:30;52.97980685809721;92.96378398016982;37.53657894703265; ; ; ;36.539299889473575;74.58254497856062;208.47939100116182; ; ; ;45.72924668760537;88.38738285161953;61.86100785464821; ; ; ;;;;;;;;;;;;;40.72446658679079;78.59048744502634;178.46657709025766; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.17037371055665;75.58248375950133;200.8596251744225; ; ; ;46.36272902940529;69.61457901033972;304.5464991384958; ; ; ;;;;;;;40.396045195613034;83.3398052694701;118.2169230846579; ; ; ;;;;;;;;;;;;;43.773310883300965;80.67737539318613;49.406746356771684; ; ; ;;;;;;;43.254081965804204;78.53763783702938;0.45314606997232154; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.57318942259606;73.52316438801152;288.55976908206173; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.66165213677961;76.05429696706335;321.6345471153256; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.04601349659178;83.23220497986648;148.9096085680959; ; ; ;;;;;;;49.21209319004118;87.43690340618728;39.47347944876059; ; ; ;43.90768750281288;79.36711879281322;22.65344141195315; ; ; ;41.734729763652794;76.76612637186244;241.45718576692724; ; ; ;31.45516488735233;66.74404002564091;224.2548878455368; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:48:00;53.07810565520848;93.14199028629181;37.527553512725085; ; ; ;36.59559161146381;74.60642818662785;208.5438351073306; ; ; ;45.75590135665982;88.36514756205513;61.63606732916782; ; ; ;;;;;;;;;;;;;40.74204890527591;78.59311157787884;178.3852185968437; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.22767477012484;75.60092342309382;200.8992794177174; ; ; ;46.344007583918426;69.6981743129019;304.63112440683886; ; ; ;;;;;;;40.3714005405451;83.36279354701796;118.38011543102377; ; ; ;;;;;;;;;;;;;43.776532330769356;80.69850314149693;49.605290823664035; ; ; ;;;;;;;43.26008816703109;78.55368085926365;1.2902229623010681; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.55411438753398;73.52466046905236;288.28748115081584; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.640912121042;76.07158185079584;321.5542706951546; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.973888248936404;83.25862377390216;149.0262348611517; ; ; ;;;;;;;49.26525074404393;87.55388656623163;39.56644072758451; ; ; ;43.9225112744445;79.38172709801482;22.791597134082036; ; ; ;41.75237641034302;76.77402141791555;241.93626654921223; ; ; ;31.60054680193474;66.82069621695277;224.39936206931472; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:48:30;53.177147253329466;93.32331300916648;37.51932508906786; ; ; ;36.651217729544676;74.63004498551818;208.60878753685174; ; ; ;45.78260478384737;88.34323959308135;61.41115952307297; ; ; ;;;;;;;;;;;;;40.759548845495075;78.59575651269894;178.30177425261778; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.284319998977686;75.61915444334693;200.9393451517814; ; ; ;46.32529916696814;69.78080736887128;304.71528514221177; ; ; ;;;;;;;40.3465555327901;83.38590904600771;118.54263594398104; ; ; ;;;;;;;;;;;;;43.77970220464677;80.71971840313175;49.803266981463125; ; ; ;;;;;;;43.266047005020106;78.56976876030295;2.1165123513308117; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.53507417947807;73.5260145466336;288.01446481871983; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.62026348927564;76.08864167613532;321.4714969389887; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.90077963169593;83.28535896579673;149.14208140181617; ; ; ;;;;;;;49.31878301791171;87.67277855538757;39.65999676288841; ; ; ;43.93734286722936;79.3964701456866;22.929558827645064; ; ; ;41.76995367187006;76.78194380052837;242.4216402718231; ; ; ;31.744006300303234;66.89678886270472;224.54448635742452; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:49:00;53.27692168926668;93.50780144297305;37.51188973653107; ; ; ;36.706189039773875;74.65339947001962;208.67424917924913; ; ; ;45.809359682972655;88.32165798785645;61.186292567043125; ; ; ;;;;;;;;;;;;;40.776967379375066;78.59842253057451;178.2161839892839; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.34031952179366;75.6371800545059;200.97982235176272; ; ; ;46.30660566082972;69.8624905680768;304.7989781402757; ; ; ;;;;;;;40.32150767704288;83.40915370805742;118.704488217224; ; ; ;;;;;;;;;;;;;43.78282025003664;80.74102158567464;50.000686382021364; ; ; ;;;;;;;43.27195840350129;78.58590170016774;2.93207198189231; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.51606766649735;73.52722743052982;287.74073750799977; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.59970500805482;76.10547915327342;321.3861864557314; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.82666972794835;83.31241533336438;149.25715160196282; ; ; ;;;;;;;49.37268809262964;87.79361198500824;39.75414432398992; ; ; ;43.95218248847243;79.4113490748307;23.067340091524958; ; ; ;41.787462306451324;76.78989402316498;242.91341488741512; ; ; ;31.88556117265249;66.97231324319225;224.69026169947847; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:49:30;53.3774182056498;93.69550520771556;37.50524355025249; ; ; ;36.76051615968591;74.67649568383904;208.7402209525239; ; ; ;45.836168770279144;88.30040182907364;60.9614746290611; ; ; ;;;;;;;;;;;;;40.794305465978;78.60110991170755;178.12838575755924; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.39568331027173;75.65500345065786;201.0207110092545; ; ; ;46.28792886729438;69.94323616438052;304.88220016102156; ; ; ;;;;;;;40.29625443505465;83.43252950154975;118.86567579106207; ; ; ;;;;;;;;;;;;;43.78588620966835;80.76241310017151;50.197560297728586; ; ; ;;;;;;;43.27782228460038;78.60207983853;3.736970019506046; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.49709372238647;73.52829991274979;287.4663168166614; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.57923545715896;76.12209694760047;321.29829902094696; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.75154032178209;83.33979768579191;149.37144881157244; ; ; ;;;;;;;49.42696373241439;87.9164198651468;39.848880225749966; ; ; ;43.96703034400702;79.42636503668345;23.204953978988645; ; ; ;41.80490306021712;76.79787258716028;243.411699522537; ; ; ;32.02522958517034;67.0472650202025;224.83668910508547; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:50:00;53.47862523310813;93.88647422815406;37.499382659844635; ; ; ;36.81420953019068;74.6993376196264;208.80670380349449; ; ; ;45.86303476508851;88.2794702390783;60.73671391260782; ; ; ;;;;;;;;;;;;;40.81156405170293;78.60381893545222;178.038315446916; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.45042118427952;75.67262778581097;201.06201113246598; ; ; ;46.269270510182544;70.02305627504634;304.9649479281551; ; ; ;;;;;;;40.27079322484657;83.45603842200522;119.02620215321657; ; ; ;;;;;;;;;;;;;43.7888998238752;80.78389336118698;50.39389972924441; ; ; ;;;;;;;43.28363856884684;78.61830333473053;4.531284242141652; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.47815122646595;73.52923276777085;287.1912205130175; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.55885362936246;76.13849768055378;321.20779355841023; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.67537289749213;83.36751086152337;149.48497631950195; ; ; ;;;;;;;49.48160737090838;88.04123559670103;39.9442013277614; ; ; ;43.981886638198716;79.4415191948813;23.342413024498395; ; ; ;41.82227666739411;76.80587999177503;243.91660440655437; ; ; ;32.16303005583606;67.12164023431899;224.9837696038727; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-06-17 03:50:30;53.580530372920435;94.0807587116342;37.49430322920014; ; ; ;36.86727941752895;74.7219292190414;208.87369870814393; ; ; ;45.889960390440514;88.25886237999148;60.51201865483979; ; ; ;;;;;;;;;;;;;40.82874407048407;78.60654988035245;177.94590680155596; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;36.504542813072014;75.6900561740014;201.1037227463978; ; ; ;46.250632237796175;70.10196288024078;305.04721812847043; ; ; ;;;;;;;40.24512141990893;83.47968249245892;119.18607073960221; ; ; ;;;;;;;;;;;;;43.79186083057226;80.80546278686211;50.58971541297561; ; ; ;;;;;;;43.289407175181516;78.63457234779608;5.315101256798926; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;43.45923906338448;73.53002675276757;286.91546653006736; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.53855833022669;76.1546839304477;321.1146281213336; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.598148639107094;83.39555972599025;149.59773735423784; ; ; ;;;;;;;49.536616097072354;88.16809296263999;40.04010453355374; ; ; ;43.996751573948714;79.45681272562912;23.47972926895381; ; ; ;41.83958385048487;76.81391673425011;244.4282407922283; ; ; ;32.2989814303064;67.19543530154888;225.1315042455087; ; ; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
